dataset,suite,model,seed,kind,device,wall_s,split,acc,bacc,auroc,logloss,brier,ece,smece,optimism_gap,acc_degradation
ts_brfss_diabetes,tableshift,lgbm,1,gbdt,cpu,191.7,id,0.1275,0.46054952403766636,0.18963678641297219,2.4501678806289,0.7183574885386612,0.7491919062465812,0.7447071073415594,2.1470898744264755,
ts_brfss_diabetes,tableshift,lgbm,1,gbdt,cpu,191.7,ood,0.169,0.45799091026730765,0.20263347616947075,2.3079939300944914,0.6811795737879481,0.6977766626877843,0.690671895105401,,-0.04150000000000001
ts_brfss_diabetes,tableshift,lgbm,2,gbdt,cpu,215.3,id,0.1223,0.4525322247779142,0.19278570666805017,2.3546045646705855,0.7164642804338588,0.7505834924302939,0.746182206452651,2.045765554159884,
ts_brfss_diabetes,tableshift,lgbm,2,gbdt,cpu,215.3,ood,0.1683,0.455274432381278,0.1902008746261219,2.2126155926275843,0.6780843834233755,0.6965685585422752,0.6886998486053393,,-0.046
ts_brfss_diabetes,tableshift,lgbm,3,gbdt,cpu,241.2,id,0.128,0.4416496985666946,0.19224313647485583,2.5563960439102122,0.7269800537238237,0.7543760465830858,0.7474359369398748,2.2553295610096518,
ts_brfss_diabetes,tableshift,lgbm,3,gbdt,cpu,241.2,ood,0.1706,0.4388450450173983,0.18436528110940054,2.4346137530932155,0.6913111958339461,0.7018438268925469,0.6897776019265758,,-0.0426
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,id,0.1252,0.4445345260477078,0.18131044363431623,2.580779760564208,0.7302693041502409,0.75562598926337,0.7505158140050978,2.281445732743788,
ts_brfss_diabetes,tableshift,lgbm,4,gbdt,cpu,223.3,ood,0.1625,0.4392452657905219,0.18649118799702946,2.456754647654301,0.6981984119188156,0.7128770387271917,0.7012045357702955,,-0.0373
ts_brfss_diabetes,tableshift,logreg,0,linear,cpu,2.5,id,0.1289,0.4326698081927411,0.1975590273927976,2.644192888573472,0.7253825431093915,0.7530070277577878,0.742882926560857,,
ts_brfss_diabetes,tableshift,logreg,0,linear,cpu,2.5,ood,0.1714,0.44103700417327507,0.2113814693527858,2.605359519616711,0.6962552301164964,0.7062723373200921,0.6945342293479182,,-0.04250000000000001
ts_brfss_diabetes,tableshift,logreg,1,linear,cpu,2.5,id,0.1266,0.435222495993247,0.19224046292969219,2.6115568749112374,0.7245375921891754,0.7542738667691172,0.743955173600295,,
ts_brfss_diabetes,tableshift,logreg,1,linear,cpu,2.5,ood,0.1688,0.43948316702375123,0.2141599549877874,2.458867019340189,0.6879980820179129,0.7031761056434737,0.6909319647135207,,-0.042200000000000015
ts_brfss_diabetes,tableshift,logreg,2,linear,cpu,2.6,id,0.1266,0.4472722791968594,0.1945966390248402,2.599934435794743,0.7249820627549634,0.7539610345974939,0.747418660085279,,
ts_brfss_diabetes,tableshift,logreg,2,linear,cpu,2.6,ood,0.1689,0.44354217434199134,0.22113994967659617,2.6086017484854835,0.6956426647716482,0.7096548158548941,0.6977842377850526,,-0.042300000000000004
ts_brfss_diabetes,tableshift,logreg,3,linear,cpu,2.5,id,0.1283,0.4431451014949039,0.2005451180352366,2.6591791694301756,0.7271628007159757,0.7556859683562689,0.7469248533081422,,
ts_brfss_diabetes,tableshift,logreg,3,linear,cpu,2.5,ood,0.1756,0.4339953388537399,0.20815901771542455,2.536303896230894,0.6868052481214573,0.6962044950423993,0.6831864977832209,,-0.04730000000000001
ts_brfss_diabetes,tableshift,logreg,4,linear,cpu,2.5,id,0.1261,0.437903798667253,0.18918255127831612,2.6851339768588596,0.7318799958160135,0.7578070472390124,0.7500892884442574,,
ts_brfss_diabetes,tableshift,logreg,4,linear,cpu,2.5,ood,0.1681,0.44308679758613057,0.21141506551014577,2.7001400870162344,0.704486220912259,0.7152323262589967,0.7028494478669731,,-0.04200000000000001
ts_brfss_diabetes,tableshift,mlp,0,mlp,cpu,4.7,id,0.1292,0.4623122653742394,0.20417518524478243,3.3020439723884163,0.757836480824486,0.7742396224163473,0.7675580882190253,,
ts_brfss_diabetes,tableshift,mlp,0,mlp,cpu,4.7,ood,0.1725,0.4625914548885034,0.22227450373317656,3.2827271514384555,0.7234620557164472,0.7280740440830588,0.7168295329325362,,-0.04329999999999998
ts_brfss_diabetes,tableshift,mlp,1,mlp,cpu,4.4,id,0.1268,0.4793345653029447,0.20895925481523306,2.7494488022981316,0.7343212686271339,0.7624952488631009,0.7598653024869294,,
ts_brfss_diabetes,tableshift,mlp,1,mlp,cpu,4.4,ood,0.1712,0.4861080202610644,0.23932071960232992,2.838956194750906,0.7153163209312106,0.7288535973489285,0.7240812990597699,,-0.044399999999999995
ts_brfss_diabetes,tableshift,mlp,2,mlp,cpu,4.4,id,0.1307,0.4267869907591558,0.2005558269777309,2.218557523108299,0.6750953269173086,0.7156799575209618,0.7081413670583057,,
ts_brfss_diabetes,tableshift,mlp,2,mlp,cpu,4.4,ood,0.1719,0.4241329156848352,0.22977744826599894,2.22749982362854,0.6513866204232251,0.6714938793957234,0.658895251828903,,-0.04119999999999999
ts_brfss_diabetes,tableshift,mlp,3,mlp,cpu,4.7,id,0.1283,0.43553654843180534,0.20731916853458354,2.9174441247423264,0.7327930661519453,0.7582468689182773,0.7483348667790158,,
ts_brfss_diabetes,tableshift,mlp,3,mlp,cpu,4.7,ood,0.1781,0.43990190111345817,0.22164405141240914,3.040849253684316,0.6964442557883977,0.7017448455339763,0.6864253939518316,,-0.04980000000000001
ts_brfss_diabetes,tableshift,mlp,4,mlp,cpu,4.8,id,0.1325,0.41978757594042826,0.19772631547935354,2.9504378362531782,0.7239489246551211,0.7445919622953981,0.7356871395980941,,
ts_brfss_diabetes,tableshift,mlp,4,mlp,cpu,4.8,ood,0.1705,0.4342904841449532,0.21132410864391296,3.065859896484236,0.708364599588423,0.7118606333367525,0.6972047359517097,,-0.038000000000000006
ts_brfss_diabetes,tableshift,tabicl,0,tfm,cuda,94.8,id,0.1266,0.44138546689972213,0.1837420977925306,2.9307500095258763,0.7392573877221945,0.762156931784749,0.7538773912382538,,
ts_brfss_diabetes,tableshift,tabicl,0,tfm,cuda,94.8,ood,0.1686,0.449895486550417,0.1833651968103183,2.764786347730282,0.704369814273673,0.7108907819196582,0.7016721013366936,,-0.04200000000000001
ts_brfss_diabetes,tableshift,tabicl,1,tfm,cuda,94.2,id,0.1247,0.45133399209486164,0.18201179104711712,2.951880278960847,0.7395536906921523,0.763070285344124,0.7554361520513848,,
ts_brfss_diabetes,tableshift,tabicl,1,tfm,cuda,94.2,ood,0.168,0.4548886984221432,0.19520420574334507,2.7707459174351077,0.7039874470796526,0.7140595234394074,0.7042806090357602,,-0.043300000000000005
ts_brfss_diabetes,tableshift,tabicl,2,tfm,cuda,95.2,id,0.1239,0.4450539433558734,0.18263169500025941,2.8915997104865157,0.7437373482941612,0.7653354186832906,0.7594014770964348,,
ts_brfss_diabetes,tableshift,tabicl,2,tfm,cuda,95.2,ood,0.1666,0.44260768862058675,0.1865772459779824,2.7073301414314437,0.7037279516689934,0.712954973988235,0.7017643078484204,,-0.0427
ts_brfss_diabetes,tableshift,tabicl,3,tfm,cuda,95.0,id,0.1253,0.4516783447119415,0.18620132543675033,2.9574760307800387,0.7455868987800254,0.767872024141252,0.7605653139624454,,
ts_brfss_diabetes,tableshift,tabicl,3,tfm,cuda,95.0,ood,0.1719,0.44862543922011894,0.1800906315051888,2.7996735030234525,0.7072751169595118,0.7130119689330459,0.7015252693189389,,-0.0466
ts_brfss_diabetes,tableshift,tabicl,4,tfm,cuda,95.1,id,0.1233,0.4512738241895657,0.1737510452436368,3.0525044542087816,0.7458737051650892,0.7662632485389709,0.7589784166982116,,
ts_brfss_diabetes,tableshift,tabicl,4,tfm,cuda,95.1,ood,0.1629,0.44740155951095034,0.1811400690508909,2.9003479827011907,0.7129612379070316,0.7229569666236639,0.7101392137785231,,-0.03959999999999998
ts_brfss_diabetes,tableshift,tabpfn25,0,tfm,cuda,86.7,id,0.1266,0.44235699959591895,0.18182492940432765,2.8839472475583166,0.7355856910082212,0.7580864640146494,0.7505998588938174,,
ts_brfss_diabetes,tableshift,tabpfn25,0,tfm,cuda,86.7,ood,0.1692,0.45115764407683456,0.1830507814523783,2.718163105871547,0.7001733490782093,0.707240787023306,0.6975598113764591,,-0.0426
ts_brfss_diabetes,tableshift,tabpfn25,1,tfm,cuda,86.7,id,0.1254,0.45570541667379616,0.18206610857302558,2.8540052976381567,0.7365973929739594,0.7601334341853857,0.7541614533572653,,
ts_brfss_diabetes,tableshift,tabpfn25,1,tfm,cuda,86.7,ood,0.1693,0.46135043320356517,0.19703113885339002,2.657661636296789,0.699469321757222,0.7093502262026072,0.7020373426469807,,-0.043899999999999995
ts_brfss_diabetes,tableshift,tabpfn25,2,tfm,cuda,85.6,id,0.1229,0.4441452795600367,0.18180860124863807,2.8451253378021595,0.7387370403446613,0.7613630174636841,0.7548718794612389,,
ts_brfss_diabetes,tableshift,tabpfn25,2,tfm,cuda,85.6,ood,0.1671,0.4449639445772175,0.18434843258909667,2.6522830412950715,0.6994473107194658,0.7073502734988928,0.6974250122355105,,-0.0442
ts_brfss_diabetes,tableshift,tabpfn25,3,tfm,cuda,87.2,id,0.1247,0.4470335055809364,0.18583322282679987,2.869800651973726,0.7412789461672741,0.7640296363562346,0.757055650009656,,
ts_brfss_diabetes,tableshift,tabpfn25,3,tfm,cuda,87.2,ood,0.1718,0.4463720972259872,0.17973253817656096,2.7201142063208135,0.7033871770039883,0.7077838298618793,0.6974300767027549,,-0.0471
ts_brfss_diabetes,tableshift,tabpfn25,4,tfm,cuda,87.4,id,0.1227,0.45263195894024755,0.17490472324640036,3.0099665045870774,0.7459133762538096,0.7658765104591846,0.76038176645322,,
ts_brfss_diabetes,tableshift,tabpfn25,4,tfm,cuda,87.4,ood,0.1631,0.451014108985973,0.18119045929613092,2.834740296327549,0.7115736778707086,0.7197959187686443,0.7099405218732334,,-0.04039999999999999
ts_brfss_diabetes,tableshift,tabpfn2,0,tfm,cuda,86.7,id,0.1259,0.4451926337683415,0.1817255551373994,2.914472147713077,0.7501674300937411,0.7709775548249482,0.7635358074612761,,
ts_brfss_diabetes,tableshift,tabpfn2,0,tfm,cuda,86.7,ood,0.1692,0.45722176903893763,0.1847285856372187,2.7341949606186406,0.7131677149817138,0.721025126414001,0.7122511234597604,,-0.04329999999999998
ts_brfss_diabetes,tableshift,tabpfn2,1,tfm,cuda,87.1,id,0.1249,0.4630270092226614,0.1822150695977277,2.898371618397549,0.7490255804578059,0.7698218882530927,0.7646928780792205,,
ts_brfss_diabetes,tableshift,tabpfn2,1,tfm,cuda,87.1,ood,0.1684,0.46625361385822617,0.19718139071058585,2.701543576382673,0.7099729474813932,0.7199047752737999,0.7118678883739272,,-0.0435
ts_brfss_diabetes,tableshift,tabpfn2,2,tfm,cuda,87.0,id,0.1241,0.4616224656855116,0.18459759921081,2.839511091437076,0.7505397551039712,0.7725735037058592,0.7670527504578493,,
ts_brfss_diabetes,tableshift,tabpfn2,2,tfm,cuda,87.0,ood,0.1654,0.45306426401463223,0.18903720177740832,2.6309804657647824,0.7082929117245603,0.7186501392006874,0.7097545648398113,,-0.04129999999999999
ts_brfss_diabetes,tableshift,tabpfn2,3,tfm,cuda,88.3,id,0.1258,0.45527337177534805,0.18862868164992672,3.0021295307884324,0.7599630271713964,0.7782157192409038,0.7724996545254372,,
ts_brfss_diabetes,tableshift,tabpfn2,3,tfm,cuda,88.3,ood,0.173,0.4571878660167658,0.1840711549379338,2.8462393552285676,0.7209260962259784,0.7240949929311872,0.7153561140873026,,-0.04719999999999999
ts_brfss_diabetes,tableshift,tabpfn2,4,tfm,cuda,88.3,id,0.1219,0.4559172701709744,0.17357618630378938,3.073378728648785,0.7597080077467739,0.7770904525801539,0.772362063144981,,
ts_brfss_diabetes,tableshift,tabpfn2,4,tfm,cuda,88.3,ood,0.165,0.46077306692983616,0.18315620891216156,2.9097285762676526,0.7249805397253188,0.7318637323647739,0.7236120367665158,,-0.04310000000000001
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,id,0.1294,0.43813903601167176,0.18974932490021532,2.546234909811634,0.7224655464617714,0.7496585498988628,0.7421862968987941,2.243314643358315,
ts_brfss_diabetes,tableshift,xgb,0,gbdt,cpu,86.0,ood,0.1712,0.4445093034919922,0.1865850231213397,2.4254251313202015,0.6873290509106992,0.6970162959769368,0.6879215284960503,,-0.041800000000000004
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,id,0.1261,0.4458521550912855,0.1869488486645107,2.5680668006840692,0.7228805318642598,0.7508731476858259,0.7445055741779808,2.266006277244062,
ts_brfss_diabetes,tableshift,xgb,1,gbdt,cpu,79.4,ood,0.1684,0.4471859327229472,0.20016940835990615,2.4018276418885383,0.6847408685153549,0.6984131027087569,0.6894308423072454,,-0.042300000000000004
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,id,0.1224,0.438150332336037,0.18606670175939216,2.485413101918824,0.7230764461110887,0.7529683384805916,0.7465481878619485,2.1800280266730585,
ts_brfss_diabetes,tableshift,xgb,2,gbdt,cpu,79.5,ood,0.1685,0.44261564941659937,0.18643119330376945,2.3274492382752143,0.6837649741873726,0.6988106650203466,0.6882102256402521,,-0.046100000000000016
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,id,0.1257,0.43966806689138704,0.18834363717639407,2.5643841834428076,0.727600657263906,0.7550495505273342,0.7481571403587906,2.2646507886954246,
ts_brfss_diabetes,tableshift,xgb,3,gbdt,cpu,82.1,ood,0.1715,0.43807733683856986,0.1841596382923224,2.421888466561333,0.6884589380272264,0.698192293305695,0.6866063117459822,,-0.04580000000000001
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,id,0.1236,0.4425986202602134,0.17759521401170236,2.6197360676745083,0.7313594114063751,0.7561154846668243,0.7504589328138201,2.323571802830605,
ts_brfss_diabetes,tableshift,xgb,4,gbdt,cpu,87.6,ood,0.1625,0.43901246709792613,0.18500379234300082,2.4831364321067833,0.6973944959718054,0.7121891342490911,0.6996323322218582,,-0.038900000000000004
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,id,0.9437,0.8230419875807038,0.9719227346972386,0.13472414568234406,0.04093546204454862,0.012054414717494976,0.012716679221528623,-0.0030098595416839236,
ts_college_scorecard,tableshift,catb,0,gbdt,cpu,342.9,ood,0.8468934911242604,0.7862712037604742,0.883752299202943,0.38437397808768775,0.11685678988913037,0.04781026688478079,0.039871712912082385,,0.0968065088757396
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,id,0.9393,0.8111512478465965,0.9690995842014594,0.1427357977069749,0.04357632073673133,0.013879659840156782,0.013752044624618005,0.0026569288474119768,
ts_college_scorecard,tableshift,catb,1,gbdt,cpu,333.8,ood,0.8350591715976331,0.752835683629675,0.8845135908440629,0.39030791056588193,0.12090680075599362,0.06576830876993617,0.06535222936252,,0.10424082840236693
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,id,0.9424,0.8157635074631122,0.9722495815010638,0.1369264684536636,0.041847618833903026,0.013232082366644832,0.014032745327923427,-0.010665084347742604,
ts_college_scorecard,tableshift,catb,2,gbdt,cpu,316.6,ood,0.8380177514792899,0.7615215614142653,0.8829450235029634,0.3871103627010933,0.119618558278732,0.0552421950904832,0.05061861310464453,,0.1043822485207101
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,id,0.9417,0.8094048527114889,0.9690553376194109,0.13998616785771292,0.04214349292826249,0.011606736863078112,0.012055885273797397,-0.007792523954796848,
ts_college_scorecard,tableshift,catb,3,gbdt,cpu,310.9,ood,0.8402366863905325,0.7677089720008174,0.8739270386266094,0.3989444862479078,0.1228373850112006,0.049708922004259595,0.049369598694086365,,0.10146331360946748
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,id,0.9401,0.8129816281813584,0.9701878083038372,0.1402275307231357,0.04291710921788155,0.013899871734463195,0.014282122787603931,-0.0003459254021224156,
ts_college_scorecard,tableshift,catb,4,gbdt,cpu,342.4,ood,0.8247041420118343,0.761674841610464,0.8715639689352137,0.4042106529906537,0.1260950537196169,0.04481659823396441,0.03688332037475202,,0.11539585798816576
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,id,0.9448,0.830789901042462,0.9735196723493827,0.1318934926411034,0.03992183525725959,0.011192260234568171,0.012184670753802593,-0.003952543823058763,
ts_college_scorecard,tableshift,lgbm,0,gbdt,cpu,422.1,ood,0.8454142011834319,0.7878142244022073,0.8834534028203557,0.3863765510863006,0.1174729406750605,0.037474412126593325,0.03788058160017003,,0.09938579881656806
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,id,0.941,0.8171713071948481,0.9702814081229537,0.14127584235256224,0.04290407935103576,0.01185087818025871,0.014265154305651569,0.0024802727952480397,
ts_college_scorecard,tableshift,lgbm,1,gbdt,cpu,333.6,ood,0.8217455621301775,0.7366390762313508,0.8781192519926426,0.40343307103715254,0.1261268082059612,0.06481621642870518,0.06314284634951439,,0.11925443786982248
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,id,0.9419,0.8194462268078868,0.9734764713766689,0.13479607363479928,0.041245693337078976,0.013322576366125414,0.01374702239056976,-0.012351712213448773,
ts_college_scorecard,tableshift,lgbm,2,gbdt,cpu,348.4,ood,0.841715976331361,0.7746678929082362,0.8924228489679135,0.37123321428205275,0.11571319785813708,0.036769470552151816,0.036504045975222076,,0.10018402366863899
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,id,0.9421,0.8130298572518252,0.9728027496276925,0.13385846774459897,0.04060735953521506,0.012223688231252887,0.0135821821246799,-0.012027329497533962,
ts_college_scorecard,tableshift,lgbm,3,gbdt,cpu,399.5,ood,0.8424556213017751,0.7797823421213979,0.8820917637441242,0.38337820270792733,0.11835540396446742,0.04376283686964088,0.033740680281297904,,0.09964437869822496
ts_college_scorecard,tableshift,lgbm,4,gbdt,cpu,412.2,id,0.9407,0.8153345693578291,0.9727935277262767,0.1359963403837634,0.04199029526970992,0.015896820491918776,0.016530862068535865,-0.0009954476182185978,
ts_college_scorecard,tableshift,lgbm,4,gbdt,cpu,412.2,ood,0.8372781065088757,0.7727569997956264,0.8872496423462087,0.38062681916251395,0.11791198554998722,0.03815464619828447,0.03473662682829555,,0.1034218934911243
ts_college_scorecard,tableshift,logreg,0,linear,cpu,1.3,id,0.9373,0.8092105668847546,0.9489905830554486,0.1688858515384481,0.04885415750782702,0.011008441705884043,0.01270252890044132,,
ts_college_scorecard,tableshift,logreg,0,linear,cpu,1.3,ood,0.8254437869822485,0.7609033312895974,0.8445917637441244,0.462583454184695,0.13775071864095315,0.07183275936346332,0.06111936910446914,,0.1118562130177515
ts_college_scorecard,tableshift,logreg,1,linear,cpu,1.3,id,0.9343,0.8052597162468094,0.9482213563510745,0.1712194334856274,0.04999286989027376,0.009828095739073185,0.012117306514969116,,
ts_college_scorecard,tableshift,logreg,1,linear,cpu,1.3,ood,0.8276627218934911,0.7618587778459023,0.8515685673410995,0.4559631222346245,0.1328202286701915,0.0644104604004614,0.05952775519181994,,0.10663727810650891
ts_college_scorecard,tableshift,logreg,2,linear,cpu,1.3,id,0.9335,0.799077377387654,0.9511875709380649,0.1692536695206131,0.049883174921494175,0.006016844064421375,0.009062178175739788,,
ts_college_scorecard,tableshift,logreg,2,linear,cpu,1.3,ood,0.8091715976331361,0.7360208461066831,0.8406831187410586,0.46131701701018285,0.13832098937197723,0.058577369137550545,0.05157646324869947,,0.12432840236686393
ts_college_scorecard,tableshift,logreg,3,linear,cpu,1.3,id,0.9325,0.7966701173222912,0.9484422105989612,0.17009447887261578,0.049813161193224924,0.007649773287024958,0.01066948685207984,,
ts_college_scorecard,tableshift,logreg,3,linear,cpu,1.3,ood,0.8202662721893491,0.7584559574902923,0.8398528510116492,0.4618008240501956,0.13699114161828863,0.06757053627245105,0.05729670295994828,,0.11223372781065089
ts_college_scorecard,tableshift,logreg,4,linear,cpu,1.3,id,0.9336,0.8002157424574414,0.9499063093432215,0.17112381813159036,0.050224453492797576,0.008401566509362057,0.010641377725799782,,
ts_college_scorecard,tableshift,logreg,4,linear,cpu,1.3,ood,0.8084319526627219,0.741370324954016,0.8380390353566319,0.4667733906380853,0.1410884029694993,0.06546027828718545,0.05251745478738571,,0.12516804733727804
ts_college_scorecard,tableshift,mlp,0,mlp,cpu,3.9,id,0.9347,0.8067058867057525,0.9617644519683594,0.1600803952436147,0.047743245909651504,0.022159605151787398,0.024869570039394908,,
ts_college_scorecard,tableshift,mlp,0,mlp,cpu,3.9,ood,0.8047337278106509,0.7530758226037196,0.8454680155323931,0.5128300919028109,0.1469191045581167,0.09947668788568861,0.10052331474818064,,0.12996627218934909
ts_college_scorecard,tableshift,mlp,1,mlp,cpu,3.8,id,0.9388,0.8192755544732166,0.9628251752036152,0.15472111445856282,0.046407283623904845,0.017530319854617116,0.01940607331349539,,
ts_college_scorecard,tableshift,mlp,1,mlp,cpu,3.8,ood,0.8195266272189349,0.7657674228489679,0.8601854690374005,0.46921424878649726,0.1376992305744658,0.07986012828596951,0.07645799039122328,,0.11927337278106509
ts_college_scorecard,tableshift,mlp,2,mlp,cpu,3.0,id,0.9325,0.8084276560067074,0.9522149252262889,0.1692839252799055,0.05017210818586166,0.012681215413101018,0.013065798632097043,,
ts_college_scorecard,tableshift,mlp,2,mlp,cpu,3.0,ood,0.8010355029585798,0.752355405681586,0.8101624770079705,0.5052399728046444,0.15220251397655063,0.07309067938697232,0.06931499564105163,,0.13146449704142016
ts_college_scorecard,tableshift,mlp,3,mlp,cpu,3.9,id,0.9392,0.8032200065380843,0.9611031201191385,0.15720168756649397,0.046025757457715075,0.019503560805227606,0.022258585727997063,,
ts_college_scorecard,tableshift,mlp,3,mlp,cpu,3.9,ood,0.7980769230769231,0.6946198651134273,0.8472639484978541,0.6182419759761312,0.1587275756018638,0.1346490600314432,0.13940212053848972,,0.1411230769230769
ts_college_scorecard,tableshift,mlp,4,mlp,cpu,3.9,id,0.9361,0.8190606213832238,0.9579271644474409,0.1631182557806239,0.04753824901510682,0.0170909482806921,0.02080578007987223,,
ts_college_scorecard,tableshift,mlp,4,mlp,cpu,3.9,ood,0.7884615384615384,0.7563151440833844,0.8418148375229919,0.5148467204355561,0.15487790902570325,0.10829150263005152,0.10365981531150006,,0.1476384615384616
ts_college_scorecard,tableshift,tabicl,0,tfm,cuda,53.2,id,0.9464,0.8391628963461413,0.9761740711009965,0.12524212324032283,0.03841278716991867,0.011745446247793742,0.014570359736953501,,
ts_college_scorecard,tableshift,tabicl,0,tfm,cuda,53.2,ood,0.8535502958579881,0.7943695074596362,0.9021127120376048,0.3519115561619914,0.10893817503757947,0.036796356735960455,0.03511914208612472,,0.09284970414201188
ts_college_scorecard,tableshift,tabicl,1,tfm,cuda,53.5,id,0.9436,0.827407527667289,0.9746041345347296,0.12911727589543942,0.04009294675701802,0.011843569889012723,0.013890414763987762,,
ts_college_scorecard,tableshift,tabicl,1,tfm,cuda,53.5,ood,0.8609467455621301,0.8016963008379318,0.912313509094625,0.3360854451111257,0.10294875823922571,0.036556237249100614,0.03683638777547544,,0.08265325443786986
ts_college_scorecard,tableshift,tabicl,2,tfm,cuda,54.0,id,0.9449,0.83307702947031,0.9769542634846489,0.1250016392022395,0.038707291540100684,0.008867853989871222,0.012690153550229897,,
ts_college_scorecard,tableshift,tabicl,2,tfm,cuda,54.0,ood,0.8357988165680473,0.7795319844676067,0.9011381054567751,0.35353065903817965,0.1114128759876233,0.02955587635907902,0.0272903070322255,,0.10910118343195263
ts_college_scorecard,tableshift,tabicl,3,tfm,cuda,53.4,id,0.9449,0.8309333115397188,0.9764977207511533,0.12282822817433034,0.03792971731114332,0.009154108510492368,0.012018083137094304,,
ts_college_scorecard,tableshift,tabicl,3,tfm,cuda,53.4,ood,0.8387573964497042,0.7823319027181688,0.9068273554056816,0.3495891380430684,0.11107110652060385,0.03145039489647076,0.02914894285902875,,0.10614260355029581
ts_college_scorecard,tableshift,tabicl,4,tfm,cuda,53.3,id,0.9436,0.8260374178324625,0.9761437833586156,0.12448860641655285,0.03866646892742234,0.010987532408256085,0.013245949824744033,,
ts_college_scorecard,tableshift,tabicl,4,tfm,cuda,53.3,ood,0.8402366863905325,0.7905988146331494,0.898409717964439,0.3611390372685506,0.11221467257590802,0.02884049725735329,0.024397549680626036,,0.10336331360946749
ts_college_scorecard,tableshift,tabpfn25,0,tfm,cuda,48.2,id,0.9434,0.8259211002165886,0.9765183512711479,0.12375808646399067,0.038552848875121684,0.009875594544410705,0.011546475435455955,,
ts_college_scorecard,tableshift,tabpfn25,0,tfm,cuda,48.2,ood,0.8476331360946746,0.796617617003883,0.8974274473737993,0.3555068400621279,0.11104515599957045,0.028820760028723337,0.026493092127570575,,0.0957668639053254
ts_college_scorecard,tableshift,tabpfn25,1,tfm,cuda,48.2,id,0.9426,0.8271712169999368,0.9745345040632808,0.12871298483966873,0.04017585072337595,0.009279148069256917,0.012204714939552573,,
ts_college_scorecard,tableshift,tabpfn25,1,tfm,cuda,48.2,ood,0.8394970414201184,0.769134477825465,0.9002401389740445,0.3600309478782406,0.11328203166016128,0.04139338200498572,0.04015494491969316,,0.10310295857988161
ts_college_scorecard,tableshift,tabpfn25,2,tfm,cuda,48.1,id,0.9426,0.822494424767152,0.9763969184361971,0.12647144043484615,0.03948846903825681,0.010337388658989224,0.012515476421694012,,
ts_college_scorecard,tableshift,tabpfn25,2,tfm,cuda,48.1,ood,0.8476331360946746,0.7874616799509504,0.8939134988759453,0.35989102890459107,0.11291135311365282,0.031033430747224915,0.029065788768092276,,0.09496686390532538
ts_college_scorecard,tableshift,tabpfn25,3,tfm,cuda,48.1,id,0.9448,0.8234045258072717,0.9763108405070647,0.12390877562381697,0.03857247017698813,0.00986291766408831,0.012633489841127228,,
ts_college_scorecard,tableshift,tabpfn25,3,tfm,cuda,48.1,ood,0.8483727810650887,0.7814582055998365,0.9024333231146536,0.35425262070676344,0.11105658432535649,0.03606451824362549,0.02895467567800462,,0.09642721893491124
ts_college_scorecard,tableshift,tabpfn25,4,tfm,cuda,48.2,id,0.9418,0.8213225462104613,0.9756425417158268,0.12608753221779653,0.03953653151907608,0.011046920931618659,0.013541609227775248,,
ts_college_scorecard,tableshift,tabpfn25,4,tfm,cuda,48.2,ood,0.8350591715976331,0.7776875127733497,0.8973252605763335,0.3587434559679166,0.113201855441357,0.026491385686194753,0.025973820192262517,,0.10674082840236687
ts_college_scorecard,tableshift,tabpfn2,0,tfm,cuda,73.2,id,0.9429,0.8239401176492351,0.9723495369152861,0.13350737224426826,0.04132440251192399,0.009025680765043944,0.010312967890864796,,
ts_college_scorecard,tableshift,tabpfn2,0,tfm,cuda,73.2,ood,0.8350591715976331,0.7796494992846924,0.8818260780707132,0.37973291472959947,0.11944666980448482,0.040365293847959074,0.03316403654409409,,0.10784082840236686
ts_college_scorecard,tableshift,tabpfn2,1,tfm,cuda,73.8,id,0.941,0.8205355773827241,0.9710373767712025,0.13645709318215704,0.0423880950077474,0.00960939900381491,0.012166518725598173,,
ts_college_scorecard,tableshift,tabpfn2,1,tfm,cuda,73.8,ood,0.8454142011834319,0.7786582873492744,0.8890340792969549,0.37187731916849986,0.11606490504644157,0.04175740918805879,0.03718036951904227,,0.09558579881656804
ts_college_scorecard,tableshift,tabpfn2,2,tfm,cuda,74.2,id,0.9419,0.8197770334628042,0.9732120132008966,0.13330836843406746,0.04133299435548916,0.009240868019312622,0.01162620476686143,,
